_id	content	name
156	:土耳其是在中东最会四面出击搞事情的国家了，不仅对本文说到的库尔德人严加防范，甚至把手伸到隔壁的主权邻居叙利亚家里了。今晚文章追根溯源，告诉你为什么土耳其和叙利亚那么不对付 学伊朗搞伊斯兰化却变成恐怖分子，库尔德圣战为何如此悲哀？ ?	地球知识局
157	【180人，机场，群架】为了抗议土耳其近日对库尔德武装发动的军事行动，一群库尔德人冲到德国汉诺威机场，跑到土耳其航空值机柜台前高声抗议，结果和一群土耳其乘客扭打在一起。场面一度非常失控…微丢的秒拍视频 ?	HairlessGorilla
158	#每日旅游播报# 【国家旅游局再次提示近期暂勿前往叙利亚、伊拉克旅游】近期，国家旅游局根据外交部的安全提醒，先后发布了暂勿前往叙利亚和伊拉克旅游的安全提示，其中暂勿前往叙利亚有效期至2018年6月30日，暂勿前往伊拉克有效期至2018年5月5日。但国内仍有个别游客自行前往、个别旅行社组织赴上述两国旅游。为此，国家旅游局再次提示中国游客暂勿前往上述两国旅游，要求国内旅行社不得组团赴上述两国旅游，已在当地的中国游客应做好安全防范并尽快撤离。（国家旅游局综合协调司）	中国旅游
159	:土耳其的军事目的很明确，就是为了切断库尔德人陆上交通线。==土耳其称在叙利亚军事行动不针对任何民族-国际在线 土耳其称在叙利亚军事行动不针对任何民族 ?	旗扬时事
160	:土耳其称在叙利亚军事行动不针对任何民族-国际在线 土耳其称在叙利亚军事行动不针对任何民族 ?	禹会储侯
161	:土耳其出兵叙利亚的内在逻辑 土耳其出兵叙利亚的内在逻辑 ?	上善若水09162012
162	【“表面盟友”要撕破脸？土耳其出兵叙利亚与美国关系再度紧张】一直以来，因对叙利亚库尔德武装所持的对立立场，土耳其与美国争执不断，两国只是维持着“表面友谊”。如今随着土耳其地面部队开进叙利亚打击库尔德武装，两国关系似乎也越来越接近崩溃点。“表面盟友”要撕破脸？土耳其出兵叙利亚与美国关系再度紧张 ?	國老1947三窗口
163	:【战火中逃生的叙利亚男孩 现已恢复健康】据英国《每日邮报》报道，叙利亚城市阿勒颇在2016年遭受空袭，5岁男童达克奈什（Omran Daqneesh）被人从瓦砾中救出。他“灰头土脸一脸呆滞地坐在椅子上”一幕被传遍网络。今年六月黎巴嫰一个电视台访问了达克奈什一家。通过视频可见，男童已恢复健康。 ?	吐槽社
164	:土耳其先头部队冲进叙利亚才1个小时 就遭伏击：2辆豹2坦克遭打爆 – 铁血网 土耳其先头部队冲进叙利亚才1个小时 就遭伏击：2辆豹2坦克遭打爆 ?	郎务你
165	:#叙利亚局势##战争影像# 进入2018年以来，叙利亚阿萨德政权军及其友军在伊德利卜东/阿勒颇南/哈马北发动的对HTS等教权派武装控制区的攻势。 秘法师鸟羽帽的秒拍视频 ?	秘法师鸟羽帽
166	:【“表面盟友”要撕破脸？土耳其出兵叙利亚与美国关系再度紧张】在多天的空袭和炮击之后，土耳其地面部队在格林尼治时间1月21日上午8点零5分开进了叙利亚库尔德武装的控制区域，“橄榄枝行动”正式开启。土耳其军队及其盟友“叙利亚自由军”与美国支持的库尔德武装短兵相接—— “表面盟友”要撕破脸？土耳其出兵叙利亚与美国关系再度紧张 ?	参考消息
167	:【2018-01-24叙利亚战事早报】①阿夫林：民主军SDF/YPG/YPJ挫败土鸡入侵军及其皇协军对东北前线的Jabal Bersaya、西南前线Hemamê的进攻，并夺回北线的Qornê；Kudeh和‘Umar ?shāghī （西线）的战斗仍在持续；民主军对阿勒颇西部Daret Izza的土耳其兵营发动突袭；民主军SDF发布的战报：-土鸡入侵军及其皇协军对Bersaya山区的进攻已被挫败；- Amra村: 击毙24名土军及皇协军士兵；- Quda村的特别行动: 击毙6名土军/皇协军士兵并摧毁一辆装甲车；.- Omera村: 摧毁一辆土军坦克；②代尔祖尔东南：民主军解放幼发拉底河东岸村镇Ghraneej和Hajin的战斗仍在进行；③伊德利卜东/阿勒颇南：政权军老虎师攻占阿布杜胡尔镇以西的Al-Khifa村；④拉塔基亚：政权军挫败教权派武装分子对Sarraf发动的突袭。#叙利亚局势#	秘法师鸟羽帽
168	:【中国石油推进中东地区合作建设纪实】近10年来，中国石油油气投资业务遍及伊拉克、伊朗、阿曼、阿联酋、叙利亚等中东五国，西接地中海，南跨波斯湾，13个油气合作项目在这里落地开花；7000多名中国石油人在这块热土上辛勤耕耘，深度参与中东油气开发，打破了曾经由西方大石油公司“一统天下”的格局，与资源国及合作伙伴共同打造了合作共赢的样板。 http://t.cn/RQm1YUF	中国能源报
169	:提醒在以色列和巴勒斯坦中国公民注意安全（本提醒有效期至2018年3月31日）　　近期，以色列和巴勒斯坦地区安全形势依然复杂多变。每逢当地周末（星期五、六），冲突仍时有发生。　　中国驻以色列使馆、驻巴勒斯坦办事处提醒中国公民和机构密切关注局势发展，赴耶路撒冷老城及周边时，务必提高警惕，注意安全，加强自身防范。尽量避免前往约旦河西岸地区，加沙地区，以及以色列和黎巴嫩、以色列和叙利亚边境地区，戈兰高地。如遇紧急情况，请及时报警并与中国驻以使馆、驻巴办事处联系。　　当地报警电话：100，医疗急救电话：101　　驻以色列使馆领事保护与协助电话：00972-52-8391282　　驻巴勒斯坦办事处领事保护与协助电话：00970-595776516　　外交部全球领事保护与服务应急呼叫中心电话：0086-10-12308或0086-10-59913991	吉林外事
170	:2018.01.22\r黄金02：上周末消息面袭击来的有点多，土耳其入侵叙利亚帮助反对派武装，美国政府正式停摆。日线上看K线阴线收尾至1331，布林带呈缩口之势，5日均线和10日均线粘合即将交死叉下行，MACD红色动能减弱绿色动能出现，说明黄金短线上空头占优，KDJ指标下行发散并没有拐角迹象，说明黄金周初还是继续走回调。由于目前整体趋势上还是多头趋势，所以暂时的回调并不代表多头终结转空头，综合来看，黄金今日躲在1325-1340之间震荡。今日建议低多为主，高空为辅。\r今日操作建议：\r回调1325附近做多，1323.5补仓，1320.8止损\r反弹1340附近做空，1341.8补仓，1343.8止损\r\r原油03：上周五原油期货合约小幅震荡整理，盘中承压后持续下挫，尽管尾盘低位 受撑后有反弹行情出现，但依然受到高位的压制，整体表现稍弱势。基本面消息， 美国石油活跃钻井数量再度减少且受到国际能源署月报中利空因素影响已经美国产 量担忧情绪依然高涨。综合全局来看，后市原油价格或将持续整理态势。\r今日操作建议：\r回调63.12附近做多，62.98补仓，62.80止损\r反弹63.85附近做空，64.05补仓，64.20止损\r\r恒指01：上周五恒指期货合约开盘小幅震荡探底，低位受撑后价格开始上扬，盘中 不断攀升高点，夜盘走势延续多头姿态，价格再创新高，整体表现十分强势。基本 面消息，近期恒指期货价格的持续走好，主要因素还是受益于资金大量流入炒作的 推动，今年恒指期货价格大概率将延续牛市格局，尽管前期修复行情较多，但目前 恒指期货市场依然处于低估值洼地状态，综合全局来看，后市恒指期货价格或将持 续冲高。\r今日操作建议：\r回调32160附近多单，32130补仓，32100止损\r反弹32520附近空单，32550补仓，32580止损\r\r（市场投资有风险，您应充分认识投资风险，根据自身财务状况、收益目标和风险 偏好投资。以上分析仅供参考。）	我在这里等你59729
171	:#晒蛙的旅行照#哈哈哈哈哈，笑到无法呼吸！来看看来自凤凰卫视叙利亚记者的中文现场报道，太魔性了，也就看了五十来遍！[笑cry]#这视频有毒#  秒拍视频 ?	醒着做梦是最棒
172	:普京出招操盘报复特朗普：给美国挖下大坑导读：土耳其突然出兵叙利亚打击美国支持的库尔德武器，这背后到底是谁在操盘？本文为你解读...... http://t.cn/RQm8cak ?	西陆网
173	":January 23, 2018 - 叙利亚东古塔区遭到毒气弹袭击，一名受感染的小女孩正在接受雾化治疗，大马士革。1月22日，叙利亚反对派控制的东古塔区（Eastern Ghouta）遭到毒气袭击，造成包括儿童在内的至少21名平民受伤。根据叙利亚人权观察组织报道，毒气弹很可 @iDaily每日视野 http://t.cn/RQnOaoP ?"	希弗希索
174	:叙利亚外忧内患 土耳其步步紧逼 美军虎视眈眈 俄罗斯隔岸观火...哎。 ?	小傻瓜嘻嘻哈
175	:叙利亚战场上，已经出现了极其“和谐”的一幕：俄国人跟着伊朗“民兵”、叙利亚政府军开始围剿最后的1515，而ypg则被当作挡着土耳其的堤坝，让两只菜鸡在北部互啄。旁边围观的灯塔，一边“怒斥”土耳其搞霸权，一边给ypg送军火。而最烦的就是老欧洲，一方面自己军队极其弱鸡，另一方面“欧洲武器神话”正在逐步破灭。	大英良心汉弗莱
176	:这段叙利亚盲童在废墟中的天籁演唱，让人听到流泪… 电影和娱乐的秒拍视频 ?	电影易搜
177	:发表了博文《终于报复了特朗普：普京操盘，给美国挖下大坑...》土耳其打击叙利亚库尔德武装，现在越来越像一出专门为美国挖坑的大戏！而这个挖坑人，很可能就是俄罗斯总统普京。据今日俄罗斯电视台报道，通过对美终于报复了特朗普：普京操盘，给美国挖下大坑... ?	世故无涯
178	:中东能套住美国吗？：中东能套住美国吗？ 美国为了自己的利益，在中东干了三件事： 一是支持犹太人建都耶路撒冷，还要把使馆迁去。 二是支持沙特清理门户。 三是支持叙利亚库尔德人，准备扩军到...文字版>> http://t.cn/RQmYCbr （新浪长微博>> http://t.cn/zOXAaic） ?	anmin0001-
179	:发表了博文《中东能套住美国吗？》中东能套住美国吗？美国为了自己的利益，在中东干了三件事：一是支持犹太人建都耶路撒冷，还要把使馆迁去。二是支持沙特清理门户。三是支持叙利亚库尔德人，准备扩军到3万。美国搅中东能套住美国吗？ ?	anmin0001-
180	:【法常驻联合国代表：法将研究俄关于叙化武袭击调查倡议】法国常驻联合国代表弗朗索瓦?德拉特表示，该国将研究俄罗斯关于调查叙利亚化武袭击的倡议。http://t.cn/RQmjBxw ?	俄罗斯卫星通讯社
181	:【联合国：叙阿夫林地区的炮击造成平民死亡】联合国秘书长发言人杜加里克23日表示，叙利亚阿夫林地区的炮击中有平民死亡。http://t.cn/RQmjjrB ?	俄罗斯卫星通讯社
182	:【土耳其军方称在叙阿夫林的行动中已消灭至少260名库尔德武装分子】据卫星通讯社掌握的土耳其武装力量总参谋部公告称，土耳其军队在叙利亚阿夫林地区开展的“橄榄枝行动”框架下已消灭至少260名库尔德武装分子。http://t.cn/RQmjtWT ?	俄罗斯卫星通讯社
183	:【俄土两国总统通电话讨论橄榄枝行动】据克里姆林宫新闻局消息，俄罗斯总统普京与土耳其总统埃尔多安通电话，就土耳其在叙利亚阿夫林开展的“橄榄枝行动”进行了讨论。http://t.cn/RQmjvmx ?	俄罗斯卫星通讯社
184	:2017年底叙利亚彻底摧毁ISIS所有据点，六年内战结束，获得全国解放。在俄罗斯的斡旋下，进行了七轮阿斯塔纳和谈，土耳其伊朗参与其中。在联合国斡旋下，日内瓦和谈机制启动。民族和解进程加速，人们期盼2018年叙利亚会建立一个得到广泛承认的新政府，启动战后重建，人民群众的生活会逐步得到改善。俄罗斯完成撤军，美国在叙利亚境内的军人数量也大幅减少。      没想到按下葫芦起来瓢，黎明前再次出现黑暗。20日土耳其突然出动坦克装甲车自行火炮对毗邻的叙利亚东北阿夫林地区进攻，空军出动战机对数十个目标进行空袭，打击对象是叙境内的库尔德武装，作战目的是在叙利亚和土耳其边境建立一个长30公里长的安全地带，防止叙境内库尔德武装与土境内库尔德工人党相互勾连。      土耳其是北约国家，悍然出兵叙利亚打击美国支持的库尔德武装，必须得到美国的默许，否则必将惹火烧身。问题是，美国凭什么默许土耳其动武？美国20日政府关门行政停摆，普京忙于大选无暇顾及，抓住这个时机土耳其发动攻势，战役目的是什么？建立30公里长安全区，纵深是多少？几公里，几十公里，还是趁乱把阿夫林库区吃掉？库尔德武装久经沙场，六年来天天都在打仗，骁勇善战，养尊处优的土耳其军队隔山打牛，光靠非接触作战快速机动作战就能击败库尔德武装吗？没有这种可能！    桃子熟了都想下山摘桃子，争夺胜利果实，抢地盘，这个可以理解，但鹿死谁手，还需要时间的考验～	深圳盈家
185	:#腾讯新闻# 土耳其人vs.库尔德人 从叙利亚打到德国机场http://t.cn/RQmWu6f 来自@腾讯新闻客户端 ?	历史与往事
186	:叙利亚局势逆转 : 中俄联手 巴沙尔镇定!http://t.cn/RQmW6vU ?	関東猎人
187	:【#联合国安理会# 就叙利亚遭遇化学武器袭击事件召开紧急会议】据报道，叙利亚首都大马士革市郊的古塔东区的居民近期遭到了含有氯气的导弹袭击，导致12人因呼吸问题接受了治疗。安理会1月23日召开了关于叙利亚局势的紧急磋商会议。http://t.cn/RQm0Tmr ?	联合国新闻
188	":越南U23国青晋级亚洲杯决赛,将与乌兹别克争夺冠军,小组赛被分到死亡之组,1-2负韩国,1-0击败澳大利亚,0-0战打平叙利亚以小组第二出线,1/4决赛用点球大战淘汰夺冠大热门伊拉克,半决赛两度落后两队扳平比分在点球大战5-3淘汰了另外一支夺冠热门球队卡塔尔,进步之快刮目相看,现庄这支越南队,脚下技术娴熟,传控球,跑位意识,阅读比赛的能力,比赛本身的专注度都正在快速成长和崛起,越南U19,U23两支青年军都在最近几年的国际大赛上取得好成绩证明了青训做的非常成功.引入希丁克助教朴航瑞担任主教练,朴航瑞曾是韩国成年国家队取得四强的功臣之一,大力综合引入韩日,欧洲青训体系,狠抓基础设施,肃贪反腐,小见成效的日子,越南足协在2013年通过的(越南2020年之前发展规划和2030年远景)纲领性文件,以稳打稳扎每步实现""小目标""的成绩用12年时让越南足球进入世界排名前100名!"	勤劳的小蚂蚁KOREA
189	:中东大乱起！1月21日，土耳其军队进入叙利亚北部，对阿夫林大区的库尔德武装正式开战！中东局势再乱，大变即将 @迷彩虎  土耳其宣战！中东大乱将起，对中国有何影响 http://t.cn/RQmCTga ?	ghllx2005
190	:土耳其宣战！中东大乱将起，对中国有何影响中东大乱起！1月21日，土耳其军队进入叙利亚北部，对阿夫林大区的库尔德武装正式开战！中东局势再...[米尔军事]  http://t.cn/RQmNbCM ?	我的歌神呐
191	【土耳其称在叙利亚军事行动不针对任何民族】土耳其总统府发言人卡林２３日说，土耳其近日在叙利亚北部的军事行动旨在打击恐怖组织，不针对任何民族。卡林是在土耳其总统埃尔多安主持的安全会议结束后作出上述表态的。卡林表示，土耳其会在行动中将恐怖分子与平民区别开来。卡林说，土耳其在叙利亚的军事行动将一直持续，直到恐怖组织被彻底清除、土境内约３５０万叙利亚难民得以重返故土。２０日下午，土耳其军队宣布正式开始针对叙利亚库尔德武装“人民保护部队”的军事打击行动。土耳其空军出动多架Ｆ－１６战机越境进入叙利亚领空，展开空袭行动。	有话就说_54320
192	:土耳其宣战！中东大乱将起，对中国有何影响中东大乱起！1月21日，土耳其军队进入叙利亚北部，对阿夫林大区的库尔德武装正式开战！中东局势再...[米尔军事]  http://t.cn/RQmCUTr ?	太极EK子非鱼乐亦乐
193	:发表了博文《七律。土耳其发“橄榄枝”对叙利亚库尔德武装发动攻击》土军发动“橄榄枝”，对库尔德发动击。歼灭库尔德武装，同在美国的心理。支援武器被摧毁，代理人也遭损失。扩军三万成泡影，盟友也不留情义。七律。土耳其发“橄榄枝”对叙利亚库尔德武装发动攻击 ?	香山大侠
194	:【土耳其称在叙利亚军事行动不针对任何民族】土耳其总统府发言人卡林２３日说，土耳其近日在叙利亚北部的军事行动旨在打击恐怖组织，不针对任何民族。卡林是在土耳其总统埃尔多安主持的安全会议结束后作出上述表态的。卡林表示，土耳其会在行动中将恐怖分子与平民区别开来。卡林说，土耳其在叙利亚的军事行动将一直持续，直到恐怖组织被彻底清除、土境内约３５０万叙利亚难民得以重返故土。２０日下午，土耳其军队宣布正式开始针对叙利亚库尔德武装“人民保护部队”的军事打击行动。土耳其空军出动多架Ｆ－１６战机越境进入叙利亚领空，展开空袭行动。	CNR国防时空
195	:【土耳其军事行动导致叙利亚阿夫林地区出现人道危机 联合国表示关注】联合国1月23日对叙利亚与土耳其边界地区的西北部阿夫林地区出现的军事行动和战斗表示关切。据报告，有32万4000人，包括12万6000名流离失所者居住在这一地区。http://t.cn/RQm9Hc8 ?	联合国新闻
196	:BBC拍摄于战后的叙利亚东部，残垣破壁满目疮痍。 ——删的每天就跟上坟一样猪窝屯屯长的秒拍视频 ?	军事那点儿事
197	"2018.1.22 土耳其军队总参谋长 Hulusi Akar 将军表示:我们所做的完全是在国际法范围内 保护我们的人民,财产,国家利益不受到伤害 ` 叙利亚-阿夫林 不但有""库尔德""分裂势力,还存在有大量的极端组织恐怖分子，""橄榄枝""军事行动将持续下去,直到最后一名恐怖分子被消灭... ?"	庄里汉子30
198	:小编对战况那么清楚，是美鬼的代言人吧，要不怎么连一点是非也分不清，土尔其也就是在生意上坑了咱们，而美国鬼子是把咱中国当成了最大的敌人，小编醒...//【北约第二军事强国？土耳其首战惨败：让叙利亚民兵包了饺子】  北约第二军事强国？土耳其首战惨败：让叙利亚民兵包了饺子 ?	好人一生平安幸运星
199	:【叙利亚战火重燃 美国土耳其矛盾激化！】http://t.cn/RQmo1LP ?	聪明猪59
200	:为什么叙利亚会发生内战，生灵涂炭？都是美土以等国家为了自己的利益，想胶解叙利亚。 终于报复了特朗普：普京操盘，给美国挖下大坑 ?	幸福的慧眼看世界
201	:为什么叙利亚会发生内战，生灵涂炭？都是美土以等国家为了自己的利益，想胶解叙利亚。 终于报复了特朗普：普京操盘，给美国挖下大坑 ?	幸福的慧眼看世界
202	:【叙利亚战火重燃 美国土耳其矛盾激化！】http://t.cn/RQmo1LP ?	聪明猪59
203	:发表了博文《占豪：终于报复了特朗普：普京操盘给美国挖下大坑》土耳其打击叙利亚库尔德武装，现在越来越像一出专门为美国挖坑的大戏！而这个挖坑人，很可能就是俄罗斯总统普京。据今日俄罗斯电视台报道，通过对美国占豪：终于报复了特朗普：普京操盘给美国挖下大坑 ?	汉唐归来111
204	:#前线战报##土耳其入侵叙利亚# 库尔德人民保卫部队YPG往南开辟战场，突击土耳其军驻扎的伊德利卜（阿勒颇西部） ?	草蜢一号
205	:#阿夫林之战# 叙利亚罗贾瓦地区的库尔德武装人员，以及国际库尔德志愿者联盟，包括英籍华人黄磊。前往阿夫林参加对土耳其军的战斗。 寰亚SYHP的秒拍视频 ?	寰亚SYHP
206	":January 23, 2018 - 叙利亚东古塔区遭到毒气弹袭击，一名受感染的小女孩正在接受雾化治疗，大马士革。1月22日，叙利亚反对派控制的东古塔区（Eastern Ghouta）遭到毒气袭击，造成包括儿童在内的至少21名平民受伤。根据叙利亚人权观察组织报道，毒气弹很可 @iDaily每日视野 http://t.cn/RQnOaoP ?"	陆振祥的啡壶
207	:叙利亚内战的恐怖一幕：鲜活的生命转瞬间灰飞烟灭真爱和平??http://t.cn/RV9wVJ2 ?	我就是那么帅-5
208	:#前线战报##土耳其入侵叙利亚# 土耳其帮伪军“叙利亚自由军”魔改的丰田皮卡[二哈]等被库尔德人民保卫部队YPG缴获后，我再上近照[二哈] ?	草蜢一号
209	:土耳其称在叙利亚军事行动不针对任何民族 土耳其称在叙利亚军事行动不针对任何民族 ?	浙江路人甲76
210	:法国在对叙利亚制裁框架下冻结中国企业和个人的资产 - 俄罗斯卫星通讯社 法国在对叙利亚制裁框架下冻结中国企业和个人的资产 ?	江上一枝花1996
211	:【“表面盟友”要撕破脸？土耳其出兵叙利亚与美国关系再度紧张】一直以来，因对叙利亚库尔德武装所持的对立立场，土耳其与美国争执不断，两国只是维持着“表面友谊”。如今随着土耳其地面部队开进叙利亚打击库尔德武装，两国关系似乎也越来越接近崩溃点。“表面盟友”要撕破脸？土耳其出兵叙利亚与美国关系再度紧张 ?	微天下
212	:昨日世界：6菲律宾马尼拉，水果集市上一位搬运工和他的猫在椰子摊边休息；7菲律宾阿尔拜省，马荣火山持续喷发；8叙利亚阿夫林，土尔其军队继续进攻盘据在该地的库尔德武装；9土尔其迪亚巴克尔，土尔其空军的F16战斗机起飞前往阿夫林支援地面作战。 ?	mufferboy
213	:【战火中逃生的叙利亚男孩 现已恢复健康】据英国《每日邮报》报道，叙利亚城市阿勒颇在2016年遭受空袭，5岁男童达克奈什（Omran Daqneesh）被人从瓦砾中救出。他“灰头土脸一脸呆滞地坐在椅子上”一幕被传遍网络。今年六月黎巴嫰一个电视台访问了达克奈什一家。通过视频可见，男童已恢复健康。 ?	破折号
214	:#前线战报# 躲在土耳其豹2坦克后也没有救这位入侵阿芙琳的伪军“叙利亚自由军”的圣战者。直接去向安拉报道了[二哈]不过想想发现好像豹2旁边是最不安全的地方[允悲] ?	草蜢一号
215	:我围观了@邱永峥-天溯智库月满西楼 的回答，该问题价值10.00元，围观仅1元，快来一起围观~ <br />微博问答:邱哥，从目前的局势看，土耳其和美军支持的库尔德武装打得有来有回，美军甚至亲自动手将土鸡的盟友叙利亚自由军打得跪地求饶！能否从利益方面做个分析，预测一下库尔德武装 ?	玥儿的爸爸
216	:卡特将军还强调了俄罗斯远程导弹打击能力。在俄罗斯军队介入叙利亚期间，有26颗导弹被部署在1500公里范围外。同时，俄罗斯正在打造一支越发具有威胁性的远征军。卡特将军提到，这支远征军已经具备了英国陆军难以匹敌的军事力量。潜在的军事威胁“现在已经踏上了欧洲的门槛”，卡特将军说。 ?	北方乌鸦v
217	【20岁男子被甩生恨 酒后锤杀女友爷爷强奸女友奶奶】17年，黑龙江大庆市肇州县一对老人一天晚上在家被打死，记者从肇州县公安局了解到，犯罪嫌疑人王某在哈尔滨一家旅店内被抓获，其因女友分手产生怨恨，酒后潜入女友奶奶家，用锤子打死女友爷爷奶奶，并强奸了女友奶奶。 ?	人生就是豪赌
218	#前线战报# 阿芙琳解放区库尔德战地记者展示缴获的土耳其雇佣伪军“叙利亚自由军”的战旗，一辆丰田皮卡，和被击毙的伪军。这是第三天北约第二大陆军的特种部队与其伪军在此村中了库尔德人民保卫部队YPG的埋伏。 ?	AliceSakuya
219	:美国国务卿蒂勒森认为：是俄罗斯在叙利亚使用化学武器但他没有提供任何事实来支持这些指责Тиллерсон считает РФ ответственной за применение химоружия в СирииПри этом госсекретарь США не привел никаких фактов в подтверждение этих обвинений	许景禹
220	:俄罗斯发往叙利亚的S-400导弹防御系统抵达塔尔图斯港 http://t.cn/RQm64Zm ?	AliceSakuya
221	:#前线战报# 阿芙琳解放区库尔德战地记者展示缴获的土耳其雇佣伪军“叙利亚自由军”的战旗，一辆丰田皮卡，和被击毙的伪军。这是第三天北约第二大陆军的特种部队与其伪军在此村中了库尔德人民保卫部队YPG的埋伏。 ?	草蜢一号
222	#前线战报# 第二名土耳其士兵在入侵叙利亚阿芙琳库尔德区的“橄榄枝”军事行动中成为“土耳其烈士”[二哈][二哈][二哈] ?	AliceSakuya
223	:公司里的局势比叙利亚战场还要复杂 ?	脉冲爆震发动机
224	:法贼又变态抽风了，总统都是恋母情结，国家变态是必然结果，叙化武早就在联合国监督下销毁了，法贼又如法炮制当年对伊拉克子虚乌有的大规模杀伤性武器的造谣把戏污蔑华夏！法国在对叙利亚制裁框架下冻结中国企业和个人的资产 @联合国 @联合国新闻 @法国驻华大使馆 @欧盟在中国 @凤凰网 @凤凰卫视 http://t.cn/RQnsjuL	云天星语
225	:我围观了@邱永峥-天溯智库月满西楼 的回答，该问题价值10.00元，围观仅1元，快来一起围观~ <br />微博问答:邱哥，从目前的局势看，土耳其和美军支持的库尔德武装打得有来有回，美军甚至亲自动手将土鸡的盟友叙利亚自由军打得跪地求饶！能否从利益方面做个分析，预测一下库尔德武装 ?	志光001
226	:土耳其总统老埃够硬气！10个赞！！！【土耳其总统质问美国：阿富汗战争你怎么不停？！】原标题：明拒特朗普！土耳其总统质问美国：阿富汗战争你怎么不停？！【环球网报道记者查希】&amp;ldquo;我们(土耳其)的行动一步都不会退缩!&amp;rdquo;尽管美国表示对土耳其在叙利亚北部发动攻势的关注， （分享自 @凤凰网） http://t.cn/RQmffki	玉藤轩
227	:今晚住的地方距离叙利亚只有三百公里了 土耳其 ?	一筐烂桃儿
228	:土耳其地面部队进入叙利亚北部，阿萨德抗议称：这是野蛮侵略！ 兵器陈列室的秒拍视频 ?	兵器陈列室
229	:土耳其十万大军扑向叙利亚:没几分钟土耳其城市 就遭导弹突袭#快资讯##1831# #江苏政务服务网# #心灵环保# http://t.cn/RQmfh4v ?	a陈旭平
230	:【叙民主力量证实已消灭50余名土军士兵】叙利亚民主力量（SDF）在新闻稿中称，SDF与土耳其军队在边境地区舍赫巴和阿夫林展开战斗，导致至少53名土军士兵死亡，另有38人受伤。http://t.cn/RQmVhCv ?	俄罗斯卫星通讯社
231	【库尔德武装请求美国支援】叙利亚的一个库尔德民兵组织呼吁美国支援其抵抗土耳其越境发动的攻击，美国国务卿蒂勒森则试图淡化美土分歧。库尔德武装请求美国支援 ?	一杯清茶君赵小军
232	:叙利亚空军在内战前期遭到严重损失，反对派和极端武装的快速进攻，让很多叙军飞机完整的落入对方手中或者直接被摧毁，这还不包括那些被飞行员驾驶叛逃的那些，不过，在俄罗斯介入叙利亚内战后，叙利亚空军得到了一定程度的恢复。俄罗斯向叙利亚空军提供了大量零配件和油料等物资，并为其培训飞行员，这些极大的帮助了叙利亚空军的恢复，目前，叙利亚空军主要用于对地攻击，尽管由于缺乏专门的对地攻击飞机，叙利亚空军的战机不时会... http://t.cn/RQmc2ou http://t.cn/Ry41PJg	钓鱼岛大管家
233	:叙利亚东古塔区遭到毒气弹袭击，一名受感染的小女孩正在接受雾化治疗，大马士革。1月22日，叙利亚反对派控制的东古塔区（Eastern Ghouta）遭到毒气袭击，造成包括儿童在内的至少21名平民受伤。根据叙利亚人权观察组织报道，毒气弹很可能由叙利亚政府军发射，目前尚无官方确认消息。联合国儿基会数据显示，过去8个月叙政府军的空袭行动已造成东古塔区至少30名儿童丧生。摄影师：Mohammed Badra	猎奇图
234	:今天突然得知新搬来的邻居大哥是叙利亚人。大哥一把年纪还在读本科，因为之前在叙利亚读了三年大学结果因为打仗学业终止了。现在以难民身份来了瑞典，从头开始学CS，希望以后能成为工程师。我没体验过战争，这辈子都不想体验。即使现在跑来一个很远的国家，我也知道我是回得去的。小学的时候合唱队排练过一首曲子叫《念故乡》，德沃夏克的曲子改编填词的一首作品。那时候指挥说词里写了因为战争离乡继而思念家乡的心情。那时候呀咿呀跟着唱的我觉得这样的事情好遥远。然而现在是2018年，还是有人失去了故土，不知何时回家。	大九_LN
235	:#我的电影#  2018.1.23. 〈夜空中总有最大密度的蓝色〉“房租65000块，叙利亚，恐怖主义，餐费25000块，女孩酒吧18000块，地震，智之死了，伊拉克死了56人，感染艾滋病的医疗诉讼，止汗喷雾750块，安保法案，少子高龄化……想见她。” ?	ww_37
236	:俄罗斯海军775型登陆舰运送S-400防空导弹系统至叙利亚塔尔图斯 ?	Glassy--blue
237	":2018.1.22 土耳其军队总参谋长 Hulusi Akar 将军表示:我们所做的完全是在国际法范围内 保护我们的人民,财产,国家利益不受到伤害 ` 叙利亚-阿夫林 不但有""库尔德""分裂势力,还存在有大量的极端组织恐怖分子，""橄榄枝""军事行动将持续下去,直到最后一名恐怖分子被消灭... ?"	英国军情六处
238	:【叙总统谴责土耳其“野蛮侵犯”  法国发出严厉警告】土耳其20日开始发起对叙利亚北部阿夫林的“橄榄枝”军事行动，打击受美国支持的叙利亚库尔德武装“人民保护部队”。继20日出动战机进入叙利亚空袭后，21日，土地面部队进入叙利亚。许多分析认为，此举将引起土耳其与美国及北约盟友之间的关系紧张。土耳其展开对叙地面军事行动，专家表示土军空袭了美向库尔德武装提供装备的机场。土总统频频向美强硬喊话，叙总统谴责土耳其“野蛮侵犯”，法国也发出严厉警告。美国潜水法国冒泡，美俄两国在叙利亚掰啥手腕? http://t.cn/RQmblUj	涧清渊浊
239	【法国在对叙利亚制裁框架下冻结中国企业和个人的资产】法国在对叙利亚采取限制措施的框架下，下令将中国等多个国家25个对象（包括企业和个人）的资产冻结6个月。http://t.cn/RQnDYIJ ?	一杯清茶君赵小军
